"brood_year","hatchery_location_name","tag_code","Total_Released","Phi"
1982,"NIMBUS FISH HATCHERY","65448",50340,0.926003178386969
2000,"NIMBUS FISH HATCHERY","65455",1325956,0.0740379017101623
2000,"NIMBUS FISH HATCHERY","65456",384712,0.258707812597475
2000,"NIMBUS FISH HATCHERY","65457",385094,0.257344959931861
2000,"NIMBUS FISH HATCHERY","65458",422281,0.235144370691554
2000,"NIMBUS FISH HATCHERY","65459",422423,0.235401481453425
2000,"NIMBUS FISH HATCHERY","65460",1185309,0.0813045374666015
2013,"NIMBUS FISH HATCHERY","60575",140528,0.249722475236252
2013,"NIMBUS FISH HATCHERY","60579",1122936,0.249419379198815
2013,"NIMBUS FISH HATCHERY","60580",1117951,0.250114718802524
2013,"NIMBUS FISH HATCHERY","60581",1206150,0.250075032127016
1983,"NIMBUS FISH HATCHERY","65451",50672,0.988988001263025
1986,"NIMBUS FISH HATCHERY","65407",52415,0.990002861776209
1985,"NIMBUS FISH HATCHERY","65405",54720,0.894005847953216
1982,"NIMBUS FISH HATCHERY","65449",50000,0.947
1984,"NIMBUS FISH HATCHERY","65453",25500,0.952
1983,"NIMBUS FISH HATCHERY","65450",50575,0.97900148294612
1984,"NIMBUS FISH HATCHERY","65454",25800,0.972984496124031
1982,"NIMBUS FISH HATCHERY","65447",49863,0.949000260714357
2015,"NIMBUS FISH HATCHERY","60748",709358,0.249627127628081
2015,"NIMBUS FISH HATCHERY","60749",692918,0.249909801737002
2015,"NIMBUS FISH HATCHERY","60750",694102,0.249915718439077
2015,"NIMBUS FISH HATCHERY","60751",689304,0.249921660109328
2015,"NIMBUS FISH HATCHERY","60752",693788,0.249868836013307
2015,"NIMBUS FISH HATCHERY","60753",688033,0.249902257595203
1983,"NIMBUS FISH HATCHERY","65452",50600,0.96199604743083
1988,"NIMBUS FISH HATCHERY","65415",289417,0.16656588935688
1988,"NIMBUS FISH HATCHERY","65414",270213,0.18447669061074
1989,"NIMBUS FISH HATCHERY","65421",324681,0.146799473945195
1988,"NIMBUS FISH HATCHERY","65412",332581,0.148535244045811
1987,"NIMBUS FISH HATCHERY","65411",256714,0.141499879243049
1988,"NIMBUS FISH HATCHERY","65413",239992,0.171359878662622
1989,"NIMBUS FISH HATCHERY","65418",280102,0.162026690277113
1989,"NIMBUS FISH HATCHERY","65419",295366,0.156267139752036
1986,"NIMBUS FISH HATCHERY","65408",51685,0.89999032601335
1987,"NIMBUS FISH HATCHERY","65410",345328,0.125515451976092
1989,"NIMBUS FISH HATCHERY","65420",359077,0.128838661345617
1985,"NIMBUS FISH HATCHERY","65406",123600,0.429385113268608
1987,"NIMBUS FISH HATCHERY","65409",344765,0.135828752918655
2014,"NIMBUS FISH HATCHERY","60663",654346,0.249823487879501
2014,"NIMBUS FISH HATCHERY","60666",668715,0.249855319530742
2006,"NIMBUS FISH HATCHERY","67008",1610995,0.24904670715924
2006,"NIMBUS FISH HATCHERY","67009",1580219,0.249610971643804
2006,"NIMBUS FISH HATCHERY","67010",1610678,0.248771635298924
2006,"NIMBUS FISH HATCHERY","67021",199707,0.249139990085475
2007,"NIMBUS FISH HATCHERY","67001",1253793,0.249026753220029
2007,"NIMBUS FISH HATCHERY","68602",1779855,0.249922606054988
2007,"NIMBUS FISH HATCHERY","68603",1860859,0.248111759139193
2008,"NIMBUS FISH HATCHERY","68640",270000,0.9778
2008,"NIMBUS FISH HATCHERY","68623",141110,0.248472822620651
2008,"NIMBUS FISH HATCHERY","68638",1601137,0.249852448603711
2008,"NIMBUS FISH HATCHERY","68651",570312,0.246617640870261
2008,"NIMBUS FISH HATCHERY","68637",1612328,0.248830262824934
2009,"NIMBUS FISH HATCHERY","68680",1118032,0.24988819640225
2009,"NIMBUS FISH HATCHERY","68677",1572040,0.247723976489148
2009,"NIMBUS FISH HATCHERY","68678",1374583,0.24961097292779
2009,"NIMBUS FISH HATCHERY","68658",273600,0.24906432748538
2009,"NIMBUS FISH HATCHERY","68679",274514,0.976329076112694
2010,"NIMBUS FISH HATCHERY","68767",1467625,0.249914658035942
2010,"NIMBUS FISH HATCHERY","68768",1521072,0.249037520906308
2010,"NIMBUS FISH HATCHERY","68771",650120,0.203231711068726
2011,"NIMBUS FISH HATCHERY","60396",525603,0.249874905584633
2011,"NIMBUS FISH HATCHERY","60424",1608781,0.24987490528543
2011,"NIMBUS FISH HATCHERY","60425",275408,1
2011,"NIMBUS FISH HATCHERY","60426",787327,0.249880926222523
2011,"NIMBUS FISH HATCHERY","60423",1607924,0.249258671429744
2012,"NIMBUS FISH HATCHERY","60372",734906,0.248212696589768
2021,"NIMBUS FISH HATCHERY","61209",44397,0.248350113746424
2021,"NIMBUS FISH HATCHERY","62965",665647,0.248878159144411
2021,"NIMBUS FISH HATCHERY","62966",678898,0.248482098930915
2021,"NIMBUS FISH HATCHERY","62968",838087,0.248641250848659
2021,"NIMBUS FISH HATCHERY","62969",840480,0.249776318294308
2021,"NIMBUS FISH HATCHERY","62967",668056,0.249812889937371
2021,"NIMBUS FISH HATCHERY","62970",886838,0.248266312449399
2021,"NIMBUS FISH HATCHERY","68208",21359,0.248607144529238
2021,"NIMBUS FISH HATCHERY","68665",22623,0.248905980639173
2019,"NIMBUS FISH HATCHERY","62052",802223,0.249261115674819
2019,"NIMBUS FISH HATCHERY","62057",200481,0.997002209685706
2019,"NIMBUS FISH HATCHERY","60728",49780,0.249296906388108
2019,"NIMBUS FISH HATCHERY","60992",45778,0.249705098518939
2019,"NIMBUS FISH HATCHERY","62051",800627,0.249178456384808
2019,"NIMBUS FISH HATCHERY","62053",791623,0.249013735073387
2019,"NIMBUS FISH HATCHERY","62054",580136,0.249438062799068
2019,"NIMBUS FISH HATCHERY","62055",581492,0.246199431806456
2019,"NIMBUS FISH HATCHERY","62056",566226,0.249827807271302
1974,"COLEMAN NFH","none",4228757,0
1975,"COLEMAN NFH","none",7177567,0.0647013117397581
1976,"COLEMAN NFH","none",10325616,0.0763161248684824
1977,"COLEMAN NFH","none",8528893,0
1978,"COLEMAN NFH","none",6585466,0
1979,"COLEMAN NFH","none",13061447,0.0172269580851187
1980,"COLEMAN NFH","none",14546270,0.0448041319183543
1981,"COLEMAN NFH","none",9094158,0.0956148991473427
1982,"COLEMAN NFH","none",16635024,0.0162197541764893
1983,"COLEMAN NFH","none",9990306,0.067027876823793
1984,"COLEMAN NFH","none",23421330,0.0279480712666616
1985,"COLEMAN NFH","none",13907173,0.0336127263247534
1986,"COLEMAN NFH","none",11792557,0.0260816208053945
1987,"COLEMAN NFH","none",18152003,0.0168422184593072
1988,"COLEMAN NFH","none",198157,0.978880382726828
1989,"COLEMAN NFH","none",16869926,0.0122777657708753
1990,"COLEMAN NFH","none",23387410,0.0138542489313695
1991,"COLEMAN NFH","none",25339045,0.0203780371359694
1992,"COLEMAN NFH","none",11947744,0.0289144963266705
1993,"COLEMAN NFH","none",16678295,0.0157742143306615
1994,"COLEMAN NFH","none",16188695,0.0151716367502137
1995,"COLEMAN NFH","none",19910024,0.0438365619247872
1996,"COLEMAN NFH","none",11190851,0.083448970949573
1997,"COLEMAN NFH","none",20979119,0.043638009775339
1998,"COLEMAN NFH","none",13841864,0.0663433768746753
1999,"COLEMAN NFH","none",11960894,0.0961592837458471
2002,"COLEMAN NFH","none",14037977,0.0140381338422196
2003,"COLEMAN NFH","none",13101565,0.0257919569150708
2004,"COLEMAN NFH","none",11853688,0.0121888647651263
2005,"COLEMAN NFH","none",13355345,0.0144991387343419
2021,"COLEMAN NFH","none",14001357,0.232908781627381
2002,"FEATHER R HATCHERY","none",8071759,0.188049841428615
2003,"FEATHER R HATCHERY","none",8458259,0.111447521292502
2004,"FEATHER R HATCHERY","none",8978981,0.175059619794273
2005,"FEATHER R HATCHERY","none",10344947,0.153071156381951
